商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量,30天成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
600717599625,1,2019/10/3,0,SANDRO/PRINTEMPS,4蓝钻,潘伊木,2000元,4.9,4.9,4.9,2912.00,1979.00,2432.00,1960.00,1712.00,淘金币可抵34.24元,0,1/2/3,69,蚂蚁花呗/信用卡支付/集分宝,1,352,7,0,55,86,84,58,2,3,55,0,0,整体不错/(21)/衣衣是正品/(12)/做工很好/(10)/很舒服/(10)/穿着美/(7)/面料好/(7)/式样好/(6)/尺码很好/(5)/如实描述/(4)/快递不错/(4),
600570004483,1,2019/10/3,0,南瓜谷NAGUAGU,3金冠,daisyleews,21000元,4.8,4.8,4.8,1199.99,249.99,599.99,479.99,189.99,0,0,XS/S/M,3833,蚂蚁花呗/信用卡支付/集分宝,0,15042,82,1,1564,206,3002,963,54,13,1560,3,1,衣服很舒服/(143)/颜色挺正/(64)/衣服不错/(36)/版型好/(35)/穿着效果好/(23)/上装不错/(11)/没有色差/(9)/服务态度好/(7)/划算/(5)/发货快/(4),
603389082145,1,2019/10/3,0,ASM/ANNA,3金冠,土屋_anna,839元,4.8,4.8,4.8,3499.99,779.99,779.99,749.99,289.99,0,0,XS/S/M,1050,蚂蚁花呗/信用卡支付/集分宝,0,3342,31,1,10,194,1409,76,0,1,10,0,0,0,
602281968792,1,2019/10/3,0,沙沙的店老店,5蓝冠,高山流水71619,1000元,4.9,4.9,4.9,2998.00,2280.00,1480.00,1580.00,1158.00,0,1,S/M,23,蚂蚁花呗/信用卡支付/集分宝,0,510,33,0,13,56,148,94,0,0,13,0,0,0,
584256076392,1,2019/10/3,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,425.99,439.99,399.00,0,218.99,满4件打5.00折/享部分地区包邮/满6件打3.50折/享部分地区包邮,1,150/76A/XS/155/80A/S/160/84A/M/165/88A/L/170/92A/XL/175/96A/XXL,1220,蚂蚁花呗/集分宝,0,183,15,0,14,298,127,31,1,0,14,0,0,0,
597611258938,1,2019/10/3,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,754.19,479.00,239.99,0,239.00,0,0,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,112,蚂蚁花呗/集分宝,0,1479,14,0,199,250,82,80,5,1,197,1,1,0,
601447869773,1,2019/10/3,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,88.00,109.00,75.00,69.00,65.00,淘金币可抵1.30元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,26398,蚂蚁花呗/信用卡支付/集分宝,0,1094,116,0,113,201,402,239,10,2,113,0,0,0,
576624093153,1,2019/10/3,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,85.00,128.00,89.00,89.90,78.00,淘金币可抵1.56元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,24895,蚂蚁花呗/信用卡支付/集分宝,0,30578,62,1,13,176,74,39,0,0,13,0,0,0,
601638401260,1,2019/10/3,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,359.00,359.00,319.00,0,239.00,淘金币可抵4.78元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,72,蚂蚁花呗/信用卡支付/集分宝,0,351,51,0,21,242,117,72,0,1,21,0,0,0,
598368552715,1,2019/10/3,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,299.00,239.00,209.00,0,179.00,淘金币可抵3.58元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L,557,蚂蚁花呗/信用卡支付/集分宝,0,713,43,0,187,239,198,121,8,0,186,1,0,衣服很舒服/(9)/式样好/(6)/实惠/(6)/衣服不错/(4)/穿着效果好/(3)/颜色挺正/(3)/尺寸有偏差/(3)/很薄/(3),
600947895687,1,2019/10/3,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,259.90,239.90,199.90,189.90,179.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,2833,蚂蚁花呗/信用卡支付/集分宝,0,541,67,0,30,150,56,34,7,1,30,0,0,0,
601425222944,1,2019/10/3,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,209.90,209.90,189.90,189.90,159.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,3904,蚂蚁花呗/信用卡支付/集分宝,0,323,70,0,25,149,38,25,3,1,24,0,1,0,
579877041593,1,2019/10/3,0,采琳思朔Top潮流女装,4蓝冠,当惜好光阴,2000元,4.8,4.9,4.9,109.00,99.00,89.00,129.00,79.00,淘金币可抵1.58元//15元店铺优惠券/满328元可用/领取//10元店铺优惠券/满209元可用/领取,1,S/M/L/XL,3029,蚂蚁花呗/信用卡支付/集分宝,0,1054,2,0,11,147,5,3,0,0,10,0,1,0,
584950784552,1,2019/10/3,0,采琳思朔Top潮流女装,4蓝冠,当惜好光阴,2000元,4.8,4.9,4.9,158.00,109.00,109.00,99.00,89.00,淘金币可抵1.78元//15元店铺优惠券/满328元可用/领取//10元店铺优惠券/满209元可用/领取,1,S/M/L/XL,3630,蚂蚁花呗/信用卡支付/集分宝,0,1745,1,0,71,161,20,18,0,0,71,0,0,0,
580449398121,1,2019/10/3,0,咩咩家清新文艺女装,3金冠,晓_咩咩,1000元,4.7,4.7,4.7,58.00,65.00,0,65.00,28.00,0,1,单一码,98,集分宝,0,11163,25,0,39,79,52,14,2,1,39,0,0,0,
566087050069,1,2019/10/3,0,咩咩家清新文艺女装,3金冠,晓_咩咩,1000元,4.7,4.7,4.7,68.00,58.00,0,58.00,38.00,0,1,单一码,189,集分宝,0,10994,16,0,322,81,54,33,6,2,321,0,1,很舒服/(9)/颜色很好/(6),
602690577009,1,2019/10/3,0,兔兔vip店/(原Rubbit),4蓝冠,兔兔vip店,2000元,4.8,4.8,4.8,429.00,375.00,369.00,365.00,299.00,淘金币最高可抵商品价/2%//满999/享部分地区包邮,0,XS/S/M/L,50,蚂蚁花呗/信用卡支付/集分宝,0,1369,34,0,0,146,753,75,0,0,0,0,0,0,
602440233609,1,2019/10/3,0,钱柜时尚会馆欧洲站,2蓝冠,小嘴儿贼凉,1000元,4.8,4.8,4.8,1200.00,1200.00,1000.00,870.00,300.00,100元店铺优惠券/满2500元可用/领取//60元店铺优惠券/满1700元可用/领取,0,均码,14,蚂蚁花呗/信用卡支付/集分宝,0,4173,8,0,15,79,385,62,2,1,15,0,0,0,
556956113781,1,2019/10/3,0,Republic/of/Korea,2蓝冠,kehongbin0001,1008元,4.9,4.9,4.9,388.00,268.00,268.00,288.00,268.00,淘金币可抵5.36元,1,M(长袖)/L（长袖）/M（七分袖）/L（七分袖）,1780,蚂蚁花呗/信用卡支付/集分宝,0,337,26,0,79,212,142,104,0,0,79,0,0,整体不错/(27)/很舒服/(26)/穿着美/(19)/外形好看/(17)/款式漂亮/(13)/做工很好/(7)/百搭款/(6)/面料好/(5)/态度不错/(3)/快递不错/(3),
598586278772,1,2019/10/3,0,JMWOMEN,5蓝冠,纽扣newkoo,1000元,4.7,4.8,4.8,298.00,228.00,168.00,168.00,158.00,淘金币最高可抵商品价/2%//满2件/享部分地区包邮,0,S/M/L,8366,蚂蚁花呗/信用卡支付/集分宝,0,41549,27,0,235,167,1313,891,35,8,234,1,0,版型好看/(25)/质量好/(15)/穿上好看/(8)/厚实/(8)/色彩很好/(8)/衣衣很舒服/(5)/料子好/(4)/物流快/(3),
603953826297,1,2019/10/3,0,白枣法国代购,5蓝钻,大白枣,1000元,4.9,4.9,4.9,1360.00,1200.00,1200.00,1160.00,900.00,淘金币可抵18.00元,1,1/2/3,13,蚂蚁花呗/信用卡支付/集分宝,0,32,3,0,0,71,37,5,0,0,0,0,0,0,
600729319989,1,2019/10/3,0,molti/colce/精品服饰,1蓝冠,tb岁月如歌5,1001元,4.9,4.9,4.9,880.00,745.00,680.00,658.00,365.00,淘金币可抵7.30元//100元店铺优惠券/满1299元可用/领取//60元店铺优惠券/满899元可用/领取,1,均码,170,蚂蚁花呗/信用卡支付/集分宝,0,290,13,0,27,159,68,34,0,0,27,0,0,0,
601077092197,1,2019/10/3,1,T家/高端精品集合店/TICA/TOCA,1蓝冠,qing_wxq,2000元,4.9,4.9,4.9,688.00,599.00,699.00,0,298.00,淘金币可抵5.96元//5元店铺优惠券/满100元可用/领取//5元店铺优惠券/满6元可用/领取,1,S/M/L,144,蚂蚁花呗/信用卡支付/集分宝,0,560,50,1,42,207,228,143,3,0,42,0,0,0,
598988256371,1,2019/10/3,0,私奔家/专注品质女装,5蓝钻,dufan881,1000元,4.9,4.9,4.9,688.00,428.00,388.00,388.00,368.00,淘金币可抵7.36元,1,36/S/38/M/40/L,302,蚂蚁花呗/信用卡支付/集分宝,0,3289,26,0,84,71,151,107,3,2,84,0,0,质量蛮好/(18)/衣服很舒服/(17)/穿着效果好/(12)/版型好/(10)/款式很潮/(8)/做工很赞/(7)/尺寸很准/(6)/颜色挺正/(6)/便宜/(4)/跟描述一致/(3),
601834988433,1,2019/10/3,0,西西和女装,2金冠,西西和,2000元,4.9,4.9,4.9,1298.00,1198.00,1098.00,1098.00,498.00,20元店铺优惠券/满300元可用/领取//10元店铺优惠券/满100元可用/领取,1,S码/M码/L码,24,蚂蚁花呗/信用卡支付/集分宝,0,614,107,0,24,142,303,78,2,1,24,0,0,0,
573359258085,1,2019/10/3,0,YA围艺高端羊绒,5蓝冠,wangya1128,2429元,4.9,4.9,4.9,1999.00,1999.00,1980.00,1980.00,599.00,淘金币可抵11.98元,0,S/M/L/XL,396,蚂蚁花呗/信用卡支付/集分宝,0,22395,33,0,377,172,188,127,12,4,377,0,0,很舒服/(24)/穿着美/(13)/整体不错/(10)/版型漂亮/(7)/颜色很好/(6)/面料好/(5)/发货快/(5)/款式漂亮/(4),
599386960349,1,2019/10/3,0,ＯＧＧＩ－ＳＨＯＰ/,2金冠,dish_girl,22096元,4.8,4.8,4.8,365.00,312.00,293.00,285.00,169.00,淘金币最高可抵商品价/2%//满300/享部分地区包邮,0,M/L,49,蚂蚁花呗/信用卡支付/集分宝,0,5847,20,0,476,82,1045,620,1,0,475,0,1,很舒服/(15)/颜色很好/(10)/穿着美/(8)/质量蛮好/(7)/版式好/(5)/面料好/(4)/有点薄/(4),
565466550396,1,2019/10/3,1,美丽天使专柜店,3蓝冠,美丽天使代购店,1000元,4.9,4.9,4.9,188.00,168.00,178.00,0,168.00,淘金币可抵8.40元//80元店铺优惠券/满800元可用/领取//60元店铺优惠券/满600元可用/领取,1,S/M/L/XL/2XL/3XL,8511,蚂蚁花呗/集分宝,1,2761,31,0,70,216,458,217,13,10,69,0,1,0,
602416021274,1,2019/10/3,1,UMOOIE/优慕伊/美丽家女装,3金冠,wewe0565,10000元,4.8,4.9,4.9,899.00,599.00,498.00,0,225.00,淘金币可抵4.50元//满388/享部分地区包邮,0,均码,47,蚂蚁花呗/信用卡支付/集分宝,0,3097,8,0,57,171,799,202,2,0,57,0,0,0,
579330329477,1,2019/10/3,0,IMEWILL/蜜薇,1蓝冠,momosunfly,1128元,4.9,4.9,4.9,128.00,379.00,399.00,339.00,299.00,淘金币可抵5.98元//15元店铺优惠券/满398元可用/领取//10元店铺优惠券/满198元可用/领取,1,XS/S/M,224,蚂蚁花呗/信用卡支付/集分宝,1,17267,34,0,229,163,180,112,6,0,228,1,0,很舒服/(80)/颜色很好/(55)/质量蛮好/(44)/穿着美/(34)/外形好看/(23)/面料好/(15)/很好搭配/(14)/码数很准/(10)/很划算/(5)/态度不错/(4),
602053285434,1,2019/10/3,0,《大于诗集》,4蓝冠,ashi1107,1000元,4.8,4.8,4.8,279.00,239.00,239.00,229.00,169.00,满1件/享部分地区包邮,0,均码,19165,蚂蚁花呗/信用卡支付/集分宝,0,2043,58,0,62,193,638,282,20,3,59,1,2,0,
600978266955,1,2019/10/3,0,豆豆E家品牌代购,2蓝钻,淘汁夭妖,1101元,4.9,4.9,4.9,528.00,638.00,398.00,488.00,198.00,淘金币可抵3.96元//115元店铺优惠券/满1099元可用/领取//90元店铺优惠券/满899元可用/领取,1,155/80A/160/84A/165/88A/170/92A,3430,蚂蚁花呗/信用卡支付/集分宝,1,6094,13,0,93,186,650,351,47,5,92,0,1,衣服很舒服/(19)/整体不错/(16)/式样好/(15)/跟描述一致/(7)/很厚实/(6)/尺码很好/(5)/款式漂亮/(5)/布料好/(4)/服务态度好/(4)/快递不错/(3),
599916525091,1,2019/10/3,0,汝汀羊绒制品厂家直销,4蓝冠,腾松快乐,3256元,4.8,4.8,4.8,338.00,338.00,328.00,328.00,326.00,淘金币可抵6.52元//100元店铺优惠券/满799元可用/领取//50元店铺优惠券/满398元可用/领取,1,S/M/L/XL/2XL,44440,蚂蚁花呗/信用卡支付/集分宝,0,5272,33,0,169,188,339,236,17,11,169,0,0,衣服不错/(36)/衣服很舒服/(34)/颜色挺正/(25)/穿着效果好/(22)/布料好/(17)/版式好/(16)/很厚实/(14)/尺码很准/(14)/做工很赞/(11)/服务态度好/(9),
602456802197,1,2019/10/3,0,长住巴黎站,3蓝钻,空姐跨国免税代购,1510元,5.0,5.0,5.0,1460.00,1350.00,1550.00,1590.00,1650.00,淘金币可抵33.00元,1,2=38/3=40,9,蚂蚁花呗/信用卡支付/集分宝,1,21,6,0,8,173,22,9,0,0,8,0,0,0,
597853602154,1,2019/10/3,0,ATT2鬼才设计,4蓝钻,tb_5750555,2500元,4.8,4.8,4.9,868.00,750.00,600.00,598.00,386.00,0,1,均码,168,蚂蚁花呗/信用卡支付/集分宝,0,8502,0,0,35,66,264,69,5,0,35,0,0,0,
598937351671,1,2019/10/3,0,saa/studio/定制女装,1蓝冠,小涛信誉6577,1888元,4.8,4.9,4.9,218.00,168.00,168.00,128.00,128.00,淘金币可抵2.56元,1,S/M/L/XL,8459,蚂蚁花呗/信用卡支付/集分宝,0,10051,2,0,810,126,2093,1331,58,9,809,1,0,衣服很舒服/(70)/穿着效果好/(63)/衣服不错/(63)/版型好/(59)/颜色挺正/(34)/很厚实/(22)/布料好/(18)/便宜/(16)/做工很赞/(15)/款式好/(14),
601998904373,1,2019/10/3,0,忙果忙,3蓝冠,忙果忙2号店,1000元,4.9,4.9,4.9,189.99,169.99,169.99,159.99,259.99,0,0,均码,15,蚂蚁花呗/信用卡支付/集分宝,0,139,44,1,10,153,172,33,1,0,10,0,0,0,
601138746577,1,2019/10/3,0,ASM/ANNA,3金冠,土屋_anna,839元,4.8,4.8,4.8,969.99,779.99,399.99,399.99,369.99,0,0,XS/S/M,1502,蚂蚁花呗/信用卡支付/集分宝,0,12777,32,1,524,179,1702,110,56,14,519,2,3,很舒服/(47)/版型漂亮/(47)/衣服不错/(23)/穿着美/(19)/颜色很好/(19)/面料好/(6)/如实描述/(4)/不合身/(6),
602819607885,1,2019/10/3,1,吾欢喜的衣橱,4金冠,裙子卖掉了,10000元,4.8,4.8,4.8,2969.10,863.10,607.20,0,206.10-377.10,0,0,S/S预售10个工作日/M预售10个工作日/L预售10个工作日/S预售15个工作日/M预售15个工作日/L预售15个工作日,1536,蚂蚁花呗/信用卡支付/集分宝,0,3003,75,1,0,297,1660,101,0,0,0,0,0,0,
601771620729,1,2019/10/3,0,ReVe芮芙高定女装,4蓝冠,dollymolly,2002元,4.8,4.8,4.9,1699.00,1699.00,1689.00,1689.00,399.00,100元店铺优惠券/满1299元可用/领取//40元店铺优惠券/满599元可用/领取,0,XS/S/M/L,346,蚂蚁花呗/信用卡支付/集分宝,0,2694,79,1,0,220,271,4,0,0,0,0,0,0,
600230559762,1,2019/10/3,0,LEMON/CHEN/柠家精选/高阶成衣,4蓝冠,misscity_no1,1000元,4.8,4.9,4.9,1850.00,1288.00,799.00,758.00,235.00,0,0,S/M/L,1219,蚂蚁花呗/信用卡支付/集分宝,0,5024,65,0,598,110,712,267,8,4,596,0,2,很舒适/(26)/版型好/(9)/穿着漂亮/(8)/质量不错/(7)/百搭/(4)/料子不错/(4)/衣服很薄/(12),
601548055670,1,2019/10/3,0,风家窄众女装,1金冠,fengjiazhaizhong,1000000元,4.8,4.9,4.9,2365.00,1833.00,2130.00,743.00,364.00-384.00,0,0,S/M/L,144,蚂蚁花呗/信用卡支付/集分宝,0,305,58,0,4,181,192,7,1,0,4,0,0,0,
601826532881,1,2019/10/3,0,果核宇宙KERNEL/COSMOS,1金冠,樱桃镁乃子,8921元,4.8,4.8,4.8,449.00,359.10,389.00,359.00,299.00,淘金币最高可抵商品价/2%,1,S预售18-20个工作日/M预售18-20个工作日/L预售18-20个工作日,1937,蚂蚁花呗/信用卡支付/集分宝,0,9422,43,0,2,206,622,36,2,0,2,0,0,0,
601826532881,1,2019/10/3,0,果核宇宙KERNEL/COSMOS,1金冠,樱桃镁乃子,8921元,4.8,4.8,4.8,449.00,359.10,389.00,359.00,299.00,淘金币最高可抵商品价/2%,1,S预售18-20个工作日/M预售18-20个工作日/L预售18-20个工作日,1937,蚂蚁花呗/信用卡支付/集分宝,0,9422,43,0,2,206,622,36,2,0,2,0,0,0,
537833348176,1,2019/10/3,1,阿米尔羊绒工厂店,5蓝钻,绒思维分店,1298元,4.9,4.9,4.9,298.00,358.00,358.00,0,298.00,淘金币可抵5.96元//50元店铺优惠券/满1000元可用/领取//40元店铺优惠券/满800元可用/领取,1,S/M/L/XL/2XL/3XL/定制尺码【领型备注】,45059,蚂蚁花呗/信用卡支付/集分宝,1,4020,33,0,375,248,248,202,14,0,374,1,0,衣衣很舒服/(242)/宝贝很赞/(182)/穿上好看/(145)/料子好/(91)/款式好看/(73)/做工好/(57)/版型漂亮/(48)/色彩很好/(45)/大小合适/(43)/手感很好/(36),
577201142396,1,2019/10/3,0,SY/fashionshop自制,2蓝冠,尚雅fashionshop,1000元,4.8,4.9,4.9,168.00,139.00,158.00,138.00,118.00,淘金币可抵2.36元,1,XS/S/M/L/XL,4333,蚂蚁花呗/信用卡支付/集分宝,0,39662,0,1,1351,190,1809,990,27,32,1351,0,0,色彩很好/(49)/质量好/(47)/衣衣很舒服/(35)/外形好看/(30)/穿上好看/(30)/服务不错/(17)/码数很准/(16)/料子好/(15)/厚实/(8)/和描述一致/(7),
600913483525,1,2019/10/3,0,CHICJOC/极简极奢,1金冠,joc_studio,1000元,4.9,4.9,4.9,1.0万,4219.99,2699.99,3029.99,899.99,每满200减20,0,34/36/38,49,蚂蚁花呗/信用卡支付/集分宝,0,1718,133,0,381,95,252,195,29,5,381,0,0,很舒服/(16)/版型漂亮/(15)/穿着美/(9)/颜色很好/(6)/衣服不错/(6)/面料好/(4),
587337212193,1,2019/10/3,0,绒皇奢品,4蓝钻,爱车人kaer_本茨,2019元,4.7,4.8,4.8,268.00,268.00,358.00,268.00,278.00,淘金币可抵5.56元//10元店铺优惠券/满100元可用/领取,1,S/M/L/XL,9486,蚂蚁花呗/信用卡支付/集分宝,0,5973,4,0,145,201,159,116,3,2,144,0,1,0,
587050336077,1,2019/10/3,0,日系名品轻奢女装,2蓝冠,精品代购折扣店铺,2018元,4.9,4.9,4.9,1518.00,589.00,425.00,318.00,369.00,淘金币可抵18.45元//100元店铺优惠券/满1699元可用/领取//80元店铺优惠券/满1299元可用/领取,1,均码,12,蚂蚁花呗/信用卡支付/集分宝,1,399,20,0,19,190,63,41,0,0,19,0,0,0,
600801146884,1,2019/10/3,0,F/Y/C/独家定制,4蓝钻,暖伊娜精品,2018元,4.9,4.9,4.9,398.00,398.00,388.00,428.00,428.00,淘金币可抵21.40元,1,S/M/L,14718,蚂蚁花呗/信用卡支付/集分宝,1,1124,17,0,212,195,175,138,4,3,212,0,0,衣衣很舒服/(123)/宝贝很赞/(98)/色彩很好/(77)/穿上好看/(62)/版型好/(44)/料子好/(34)/款式好看/(33)/尺寸很准/(30)/做工好/(24)/百搭/(14),
601567018671,1,2019/10/3,0,无名指日本购,4蓝钻,香港it专柜鞋服店,2000元,4.9,4.9,4.9,2560.00,2560.00,2560.00,1960.00,1836.00,0,0,0/1/2/3/4,379,蚂蚁花呗/信用卡支付/集分宝,0,176,5,0,22,161,51,42,0,0,22,0,0,0,
598721592364,1,2019/10/3,0,美妲己高端定制羊绒坊,5蓝钻,依绒特00,1000元,4.9,4.9,4.9,358.00,288.00,358.00,358.00,299.00,淘金币可抵5.98元//10元店铺优惠券/满200元可用/领取//5元店铺优惠券/满100元可用/领取,1,S/M/L/XL/2XL,2109,集分宝,0,949,35,0,110,198,247,162,2,0,110,0,0,衣衣很舒服/(40)/穿上好看/(34)/宝贝很赞/(30)/码子很准/(21)/板型很好/(19)/料子好/(14)/色彩很好/(14)/款式好看/(11)/做工好/(8)/物流快/(6),
556966842186,1,2019/10/3,0,恒源祥娘娘来了品牌店,3蓝冠,卓尔不凡ing,1888元,4.8,4.8,4.8,138.00,158.00,148.00,148.00,148.00,淘金币可抵2.96元//50元店铺优惠券/满398元可用/领取//20元店铺优惠券/满198元可用/领取,1,S码/(推荐100斤以内)/M码/(推荐101-110斤)/L码/(推荐111-120斤)/XL码/(推荐121-130斤)/XXL码（推荐131-140斤),7258,蚂蚁花呗/信用卡支付/集分宝,1,12991,26,0,1001,255,680,378,16,17,999,2,0,质量不错/(69)/穿着漂亮/(30)/很舒适/(29)/版型好看/(22)/衣服很合身/(18)/做工不错/(17)/款式很好/(13)/物流快/(13)/颜色很美/(12)/料子不错/(10),
600761172348,1,2019/10/3,0,小羽家自制YUKIHOME,1金冠,neia_7,4000元,4.8,4.8,4.8,318.00,288.00,258.00,268.00,128.00,淘金币可抵2.56元//100元店铺优惠券/满1599元可用/领取//50元店铺优惠券/满999元可用/领取//满2件/享部分地区包邮,1,均码,428,蚂蚁花呗/信用卡支付/集分宝,0,5182,55,1,267,176,1265,727,28,2,267,0,0,版型好/(11)/质量不错/(10)/衣衣很舒服/(9)/穿上好看/(8),
602264636961,1,2019/10/3,0,DAZZLING/GIRL,3蓝冠,fashion_地素,1000元,4.8,4.8,4.8,229.00,399.00,299.00,299.00,199.00,淘金币可抵3.98元//130元店铺优惠券/满1699元可用/领取//100元店铺优惠券/满1399元可用/领取,1,XS/S/M,238,蚂蚁花呗/集分宝,0,1661,1,0,25,80,602,429,3,0,25,0,0,0,
602993741219,1,2019/10/3,0,名媛海外购,1蓝冠,潮表女王,2000元,4.9,4.9,4.9,3230.00,2600.00,1780.00,1880.00,1680.00,淘金币可抵33.60元,1,0/1/2/3/4,857,蚂蚁花呗/集分宝,0,69,5,1,12,103,23,20,0,0,12,0,0,0,
600036767367,1,2019/10/3,0,Deer/Din/鹿町小鹿家定制女装,2蓝冠,lu_lushopping,3001元,4.8,4.9,4.9,348.00,428.00,288.00,359.00,428.00,0,1,均码,60,蚂蚁花呗/信用卡支付/集分宝,1,5799,35,1,67,153,133,103,9,3,67,0,0,0,
594762028962,1,2019/10/3,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,498.99,459.00,299.99,0,199.99,满4件打5.00折/享部分地区包邮/满6件打3.50折/享部分地区包邮,0,155/80A/S/160/84A/M/165/88A/L,130,蚂蚁花呗/集分宝,0,49,11,0,26,187,23,5,0,0,26,0,0,0,
598545175428,1,2019/10/3,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,259.99,239.99,498.99,0,119.99,满2件打8.00折/享部分地区包邮/满3件打7.00折/享部分地区包邮,0,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,1246,蚂蚁花呗/集分宝,0,119,14,0,15,254,17,7,0,0,15,0,0,0,
601898048411,1,2019/10/3,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,125.00,149.00,109.00,88.00,89.00,淘金币可抵1.78元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,11906,蚂蚁花呗/信用卡支付/集分宝,0,201,58,1,3,188,78,49,0,0,3,0,0,0,
601561398265,1,2019/10/3,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,135.00,105.00,85.00,125.00,98.00,淘金币可抵1.96元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,8689,蚂蚁花呗/信用卡支付/集分宝,0,924,49,1,81,186,185,125,5,1,81,0,0,0,
597921177418,1,2019/10/3,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,279.00,209.00,231.00,0,219.00,淘金币可抵4.38元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,160/80A/S/165/84A/M/170/86A/L,5,蚂蚁花呗/信用卡支付/集分宝,0,1038,35,0,283,237,77,65,10,4,282,0,1,版型漂亮/(12)/宝贝很赞/(8)/划算/(8)/料子不错/(6)/大小合适/(5)/袖子很好/(4)/颜色很美/(4)/很舒适/(3)/服务好/(3),
598104774067,1,2019/10/3,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,359.00,319.00,279.00,0,159.00,淘金币可抵3.18元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L,383,蚂蚁花呗/信用卡支付/集分宝,0,653,41,0,262,264,258,142,1,1,261,0,1,穿着效果好/(8)/式样好/(5)/尺码很好/(3)/很划算/(3),
