商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量,30天成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
599827551102,1,2019/10/4,0,屋顶上的猫TheRoofCat,1金冠,sunny_bear1,2000元,4.8,4.8,4.8,295.00,289.00,218.00,299.00,138.00,淘金币可抵2.76元//50元店铺优惠券/满999元可用/领取//30元店铺优惠券/满699元可用/领取,1,F均码,349,蚂蚁花呗/信用卡支付/集分宝,0,6630,37,0,668,179,521,430,14,3,666,2,0,质量不错/(27)/式样好/(19)/很舒适/(13)/穿着漂亮/(11)/颜色很美/(7)/料子不错/(6)/很划算/(6)/颜色一般/(6),
599670120713,1,2019/10/4,0,依锁品牌女装店,5蓝冠,迷你脚步,1792元,4.8,4.8,4.8,98.00,158.00,238.00,268.00,138.00,淘金币可抵2.76元//20元店铺优惠券/满278元可用/领取//10元店铺优惠券/满158元可用/领取,1,S/M/L/XL/2XL/3XL,9602,蚂蚁花呗/信用卡支付/集分宝,0,1345,40,0,152,262,328,236,2,0,152,0,0,很舒服/(33)/穿着美/(32)/质量蛮好/(32)/颜色很好/(21)/面料好/(15)/衣服很合身/(13)/款式很潮/(10)/做工很好/(9)/划算/(8)/没有色差/(7),
602582419021,1,2019/10/4,0,Nnzes南自制简约女装,5蓝冠,juanjuanandxx,992元,4.8,4.8,4.8,499.00,499.00,369.00,319.00,169.00,3元店铺优惠券/满30元可用/领取,1,XS/S/M,10677,蚂蚁花呗/集分宝,0,4139,46,1,11,176,1037,543,3,0,11,0,0,0,
602818527327,1,2019/10/4,0,6度/6Du/Shop女装,5金冠,290476779yy,551000元,4.6,4.7,4.7,229.90,199.90,189.90,179.90,59.90,100元店铺优惠券/满998元可用/领取//50元店铺优惠券/满559元可用/领取//满199/享部分地区包邮,0,均码,56522,蚂蚁花呗/信用卡支付/集分宝,0,3047,28,0,39,164,2663,1030,0,0,39,0,0,衣服很舒服/(18)/穿着效果好/(17)/百搭款/(13)/版式好/(9)/整体不错/(8)/颜色挺正/(6)/布料好/(4),
602388735779,1,2019/10/4,0,螃蟹巷72号时尚女装,3金冠,peggy_cheung,10000元,4.8,4.8,4.8,155.00,148.00,145.00,98.00,69.00,淘金币最高可抵商品价/2%//30元店铺优惠券/满469元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,3310,蚂蚁花呗/信用卡支付/集分宝,0,3138,90,1,234,218,1380,921,6,1,234,0,0,衣服很舒服/(25)/质量蛮好/(6)/穿着效果好/(4)/没有色差/(4)/颜色挺正/(4)/很便宜/(3)/性价比高/(3),
564451233547,1,2019/10/4,1,乐柏利/LE/BAI/LI,5蓝钻,乐柏利毛织服饰,1328元,4.8,4.8,4.8,168.00,168.00,168.00,0,88.00,淘金币可抵4.40元,1,均码/加大码胸围105,134770,蚂蚁花呗/信用卡支付/集分宝,1,54708,17,1,1722,232,1237,888,88,63,1721,0,1,颜色挺正/(69)/衣服很舒服/(61)/衣服不错/(48)/穿着效果好/(39)/版型漂亮/(38)/大小合适/(14)/很划算/(14)/没有色差/(11)/布料好/(10)/跟描述一致/(9),
599612886826,1,2019/10/4,1,黑牛奶少女/HEI/STUDIO,4金冠,郑明忠2008,999881.2元,4.7,4.8,4.8,63.98,55.98,54.98,0,27.70,20元店铺优惠券/满448元可用/领取//10元店铺优惠券/满228元可用/领取,1,均码,265838,蚂蚁花呗/信用卡支付/集分宝,1,27775,54,1,3767,212,1,8500,447,26,3763,3,1,很舒适/(735)/宝贝很赞/(374)/便宜/(173)/版式好/(166)/穿着漂亮/(125)/颜色很美/(117)/料子不错/(101)/很百搭/(50)/尺码很准/(42)/性价比很高/(38),
601619086709,1,2019/10/4,0,丫丫家的店,4蓝钻,威豆豆豆,1000元,4.8,4.9,4.9,415.00,235.00,150.00,130.00,125.00,30元店铺优惠券/满600元可用/领取//25元店铺优惠券/满500元可用/领取,1,S/M/L,506,蚂蚁花呗/信用卡支付/集分宝,1,710,1,0,60,185,267,171,21,3,60,0,0,质量蛮好/(18)/外形好看/(15)/很舒服/(12)/穿着美/(12)/码数很准/(6)/做工很好/(5)/款式很潮/(5)/很便宜/(4),
601826185971,1,2019/10/4,0,徐琳mini,2金冠,xulin891217,3000元,4.8,4.8,4.8,428.00,428.00,318.00,318.00,238.00,50元店铺优惠券/满998元可用/领取//30元店铺优惠券/满508元可用/领取,0,S/M,459,蚂蚁花呗/信用卡支付/集分宝,0,2857,55,1,8,171,744,228,4,2,8,0,0,0,
600936525633,1,2019/10/4,0,温州瑞安小静家/女装批发/每日上新,5蓝冠,hi_weather,20000元,4.7,4.8,4.8,112.89,108.00,98.90,96.00,77.92,淘金币可抵1.55元//3元店铺优惠券/满248元可用/领取//满3件/享部分地区包邮,1,均码,22473,蚂蚁花呗/信用卡支付/集分宝,1,14736,27,1,429,163,2025,1137,33,5,427,1,1,很舒服/(17)/穿着美/(11)/整体不错/(10)/颜色很好/(6)/划算/(5)/式样好/(5)/如实描述/(3),
587906036276,1,2019/10/4,0,周大大自制,4蓝钻,沈乐锋,1000元,4.8,4.8,4.8,125.00,125.00,125.00,125.00,79.00,淘金币可抵1.58元//20元店铺优惠券/满300元可用/领取//10元店铺优惠券/满200元可用/领取,1,S/M,99,蚂蚁花呗/信用卡支付/集分宝,1,4420,5,1,622,153,323,214,18,1,621,1,0,质量好/(42)/衣衣很舒服/(33)/穿上好看/(23)/款式蛮好/(15)/版型好看/(14)/料子好/(13)/做工好/(8)/物流快/(8)/便宜/(8)/也百搭/(7),
600636304425,1,2019/10/4,0,三木社/文艺清新女装,2金冠,yinyinlitao,3000元,4.8,4.8,4.8,149.00,139.00,139.00,139.00,79.00,淘金币最高可抵商品价/2%//50元店铺优惠券/满558元可用/领取//20元店铺优惠券/满258元可用/领取,1,均码,4634,蚂蚁花呗/信用卡支付/集分宝,0,8560,23,0,384,164,1056,769,30,8,384,0,0,很舒服/(35)/整体不错/(34)/式样好/(29)/穿着美/(15)/衣服厚实/(14)/面料好/(9)/实惠/(8)/上装不错/(6)/快递不错/(4)/态度不错/(4),
602461427743,1,2019/10/4,0,小莹家/外贸女装店,4蓝钻,萍ping19920214,1001元,4.9,4.9,4.9,428.00,399.00,259.00,199.00,248.00,淘金币可抵4.96元,1,S/M/L,69,蚂蚁花呗/信用卡支付/集分宝,0,791,11,0,240,224,618,506,12,4,239,0,1,穿着效果好/(11)/板型很好/(10)/颜色挺正/(9)/衣服不错/(8)/衣服很舒服/(5)/码子很准/(3)/性价比也高/(3),
585338749759,1,2019/10/4,0,Swagal,5蓝钻,godaniel,1070元,4.7,4.8,4.8,95.00,89.00,0,89.00,75.00,0,1,S/M,1313,蚂蚁花呗/信用卡支付/集分宝,0,6919,45,0,1640,122,1267,925,80,23,1639,0,1,衣服不错/(39)/版型好/(38)/很厚实/(13)/衣服很舒服/(13)/穿着效果好/(12)/很便宜/(11)/尺寸很准/(10)/布料好/(9)/跟描述一致/(3)/服务态度好/(3),
589255091742,1,2019/10/4,0,FAYEYE在线商店,5蓝冠,tb_1223410,3000元,4.8,4.8,4.8,124.00,439.00,179.00,199.90,129.90,0,0,S/M/L,624,蚂蚁花呗/集分宝,0,111,30,0,10674,142,323,218,399,100,10661,5,8,颜色很美/(241)/版式好/(231)/质量不错/(224)/穿着漂亮/(134)/很舒适/(61)/没有色差/(57)/挺厚实的/(45)/料子不错/(41)/尺码很准/(23)/做工不错/(18),
599749984233,1,2019/10/4,0,欧洲风海外折扣店,5蓝钻,香港专柜代购商,1001元,5.0,4.9,4.9,368.00,368.00,368.00,328.00,268.00,0,1,S/M/L/XL,2364,蚂蚁花呗/信用卡支付/集分宝,1,529,27,0,234,190,161,144,18,0,234,0,0,很舒服/(91)/穿着美/(90)/整体不错/(85)/版型好/(45)/做工很好/(32)/颜色很好/(28)/尺寸很准/(26)/面料好/(24)/款式漂亮/(23)/而且很百搭/(17),
599936817508,1,2019/10/4,0,芳佳羊绒衫直销店,1蓝冠,随缘1399246514,1200元,4.8,4.8,4.8,148.00,188.00,258.00,208.00,148.00,淘金币可抵2.96元//5元店铺优惠券/满100元可用/领取,1,S/M/L/XL/2XL,4716,蚂蚁花呗/信用卡支付/集分宝,0,1257,3,0,50,163,129,65,2,2,50,0,0,0,
601582456241,1,2019/10/4,0,TAKIYA/精致法式清新风,3金冠,泷泽绮罗,23032元,4.8,4.8,4.8,318.00,238.00,269.00,259.00,129.00,满238/享部分地区包邮,0,S/M,3900,蚂蚁花呗/信用卡支付/集分宝,0,870,48,0,22,199,251,107,4,0,22,0,0,0,
602973369158,1,2019/10/4,0,SHOWAMIU,2金冠,jiajiasbg,1000元,4.7,4.8,4.8,990.00,555.00,406.00,388.00,106.00,0,0,S/S(预7-10个工作日发)/M(预7-10个工作日发)/L(预7-10个工作日发),2767,蚂蚁花呗/信用卡支付/集分宝,0,3243,51,0,0,259,5500,71,0,0,0,0,0,0,
599959814612,1,2019/10/4,0,CARIEDO/STUDIO,3金冠,kidd198883,3445元,4.8,4.8,4.8,729.00,669.00,399.00,369.00,159.00,0,1,XS/S/M,561,蚂蚁花呗/信用卡支付/集分宝,0,18777,44,0,1930,174,1321,595,59,12,1928,1,1,外形好看/(62)/衣衣很舒服/(38)/质量好/(33)/穿上好看/(31)/款式蛮好/(11)/上装不错/(7)/服务不错/(7)/很划算/(5)/发货快/(4)/衣服很薄/(12),
602981534400,1,2019/10/4,0,老板一米六,4蓝冠,chongsukei,2000元,4.8,4.8,4.8,999.00,239.40,229.50,219.60,139.50,淘金币可抵2.79元,1,S/M/L,2441,蚂蚁花呗/信用卡支付/集分宝,0,3162,113,0,0,266,823,38,0,0,0,0,0,0,
600956545015,1,2019/10/4,0,韩创衣馆,5蓝冠,韩创衣管,4000元,4.9,4.9,4.9,59.00,65.00,65.00,65.00,65.00,淘金币可抵1.30元//40元店铺优惠券/满400元可用/领取//20元店铺优惠券/满200元可用/领取,1,S/M/L/XL,21212,蚂蚁花呗/集分宝,1,1245,26,0,159,169,608,427,15,2,159,0,0,衣服不错/(15)/穿着效果好/(13)/衣服很舒服/(11)/颜色挺正/(8)/版型好/(6)/上装不错/(4)/做工很赞/(4)/实惠/(3),
601311511349,1,2019/10/4,0,鄂尔多斯羊绒外贸店,4红心,yuanzhensheng1992,2000元,4.9,4.9,4.9,2499.00,728.00,1200.00,1299.00,699.00-799.00,50元店铺优惠券/满100元可用/领取,1,160/84A/165/88A,19,蚂蚁花呗/信用卡支付/集分宝,0,78,13,0,6,187,48,47,2,0,6,0,0,0,
602359403782,1,2019/10/4,0,曼家代购,2蓝冠,曼家代购,2000元,4.9,4.9,4.9,2825.00,2033.00,2115.00,1761.00,367.00-387.00,0,1,均码,180,蚂蚁花呗/信用卡支付/集分宝,0,134,8,1,29,116,78,49,3,0,29,0,0,0,
602752015299,1,2019/10/4,0,金大班清新实用主义,3金冠,杉杉shanshan,5100元,4.7,4.8,4.8,229.99,175.99,159.99,145.99,119.99,0,0,均码,99038,蚂蚁花呗/信用卡支付/集分宝,0,5283,29,1,7,163,696,238,0,1,7,0,0,0,
601526379797,1,2019/10/4,0,BLUE/COLLECTION,3蓝冠,sonaslim,1000元,4.9,4.9,4.9,899.00,649.00,639.00,539.00,449.00,淘金币最高可抵商品价/2%//5元店铺优惠券/满6元可用/领取,0,S/M,36,蚂蚁花呗/信用卡支付/集分宝,0,1978,27,0,77,150,79,49,7,1,77,0,0,0,
600190656579,1,2019/10/4,0,鹿高高GGao,2蓝冠,可麦尔,1000元,4.9,4.9,4.9,698.00,298.00,298.00,298.00,238.00,淘金币可抵4.76元//30元店铺优惠券/满599元可用/领取//20元店铺优惠券/满399元可用/领取,1,S/M/L,11719,蚂蚁花呗/信用卡支付/集分宝,1,992,32,1,140,183,178,150,4,0,140,0,0,整体不错/(42)/穿着效果好/(26)/衣服很舒服/(24)/式样好/(23)/尺码很好/(13)/款式漂亮/(13)/布料好/(11)/百搭好看/(8)/跟描述一致/(6)/很便宜/(5),
601648212074,1,2019/10/4,0,欢欢法国代购,1蓝冠,一亩蓝天,1200元,4.9,4.9,4.9,1820.00,1680.00,1560.00,1520.00,1420.00,淘金币可抵28.40元//100元店铺优惠券/满2000元可用/领取//50元店铺优惠券/满1000元可用/领取,1,0码/1码/2码/3码,28,蚂蚁花呗/信用卡支付/集分宝,0,271,9,0,43,164,89,82,0,0,43,0,0,0,
600800766676,1,2019/10/4,1,吾欢喜的衣橱,4金冠,裙子卖掉了,10000元,4.8,4.8,4.8,179.10,323.10,269.10,0,197.10,0,0,S/M/L,483,蚂蚁花呗/信用卡支付/集分宝,0,5806,36,1,241,177,576,385,11,1,239,0,2,衣衣很舒服/(10)/版型漂亮/(9)/宝贝很赞/(7)/色彩很好/(7)/穿上好看/(5)/服务不错/(4)/发货快/(3)/和描述一致/(3)/挺薄的/(5)/舒适度不好/(5),
602164468651,1,2019/10/4,0,莉贝琳sisy,1金冠,sisy私服,5008元,4.8,4.8,4.8,3999.90,849.90,799.90,749.90,239.90,淘金币可抵4.79元,0,S/M/L,457,蚂蚁花呗/信用卡支付/集分宝,0,2249,193,0,0,178,1265,35,0,0,0,0,0,0,
601195262081,1,2019/10/4,0,GUIER/桂儿,5蓝冠,mmsmczm,1000元,4.7,4.8,4.8,168.00,139.00,139.00,119.00,99.00,淘金币可抵1.98元//20元店铺优惠券/满369元可用/领取//10元店铺优惠券/满269元可用/领取,1,S/M/L,901,蚂蚁花呗/信用卡支付/集分宝,0,2175,23,1,81,133,395,217,6,5,81,0,0,0,
602661895302,1,2019/10/4,1,鬼马大熊轻奢定制,2蓝钻,鬼马柒柒小姐,1000元,4.9,4.9,4.9,148.00,145.00,145.00,0,139.00,淘金币可抵6.95元//50元店铺优惠券/满888元可用/领取//20元店铺优惠券/满388元可用/领取,1,均码,960,蚂蚁花呗/信用卡支付/集分宝,1,695,28,0,111,169,274,198,16,4,111,0,0,质量不错/(49)/穿着漂亮/(34)/颜色很美/(32)/很舒适/(27)/版型漂亮/(24)/大小合适/(18)/做工不错/(16)/物流快/(16)/款式很好/(14)/很划算/(12),
602448547287,1,2019/10/4,0,羊绒衫之家,2蓝钻,弯弯精品男装,2000元,4.9,4.9,4.9,468.00,398.00,538.00,288.00,458.00,淘金币可抵9.16元,1,S/M/L/XL/2XL/3XL,10730,蚂蚁花呗/信用卡支付/集分宝,0,148,24,1,63,213,69,63,0,0,63,0,0,衣服很舒服/(43)/整体不错/(25)/布料好/(14)/颜色挺正/(13)/版型好看/(12)/穿着效果好/(11)/做工很赞/(10)/衣服很合身/(10)/很划算/(6)/也挺百搭的/(6),
600642540838,1,2019/10/4,1,林珊珊/Sunny33/小超人,3金冠,珊珊宝贝0332008,2000元,4.8,4.8,4.8,296.10,289.00,242.10,0,143.10-188.10,满299/享部分地区包邮,0,S码/M码/L码/80码（建议75-85cm儿童）/90码（建议85-95cm儿童）/100码（建议95-105cm儿童）/110码（建议105-115cm儿童）,23978,蚂蚁花呗/信用卡支付/集分宝,0,7815,205,1,965,374,940,406,26,8,962,2,1,很舒适/(80)/外形好看/(28)/宝贝很赞/(27)/颜色很美/(25)/穿着漂亮/(16)/图案很可爱/(7)/码数很准/(5)/服务好/(4),
602481756771,1,2019/10/4,0,毛衣优品,5蓝冠,捷成羊毛衫,2001元,4.8,4.9,4.9,69.00,99.00,89.00,79.00,99.00,淘金币可抵1.98元//10元店铺优惠券/满169元可用/领取,1,S/M/L/XL,26536,蚂蚁花呗/信用卡支付/集分宝,0,350,1,0,18,153,110,48,4,0,18,0,0,0,
599446316325,1,2019/10/4,0,大宅女韩国馆,4蓝冠,hzbin5896,10000元,4.8,4.9,4.9,298.00,245.00,245.00,239.00,185.00,淘金币可抵3.70元//100元店铺优惠券/满1200元可用/领取//80元店铺优惠券/满1000元可用/领取,1,均码,141,蚂蚁花呗/信用卡支付/集分宝,0,226,20,0,29,155,109,72,7,12,29,0,0,0,
600110823433,1,2019/10/4,0,巨美海外购,5蓝钻,千衣百汇海外购,2000元,4.9,4.9,4.9,1380.00,1560.00,1200.00,1180.00,1380.00,淘金币可抵27.60元//200元店铺优惠券/满3000元可用/领取//100元店铺优惠券/满2000元可用/领取,1,1/2/3,23,蚂蚁花呗/信用卡支付/集分宝,0,244,7,0,100,142,36,34,1,1,100,0,0,衣服不错/(15)/穿着美/(7)/版式好/(6)/很舒服/(5)/正品/(5)/款式好/(4)/快递不错/(3),
598508230376,1,2019/10/4,0,KSD/韩国/STUDIO,2蓝钻,宝之玲002,1000元,4.8,4.9,4.9,99.00,138.00,138.00,138.00,99.00,0,1,S/M/L,1014,蚂蚁花呗/信用卡支付/集分宝,1,3001,4,0,52,125,406,181,4,3,51,1,0,质量好/(14)/衣衣很舒服/(8)/穿上好看/(7)/板型很好/(7)/色彩很好/(6)/料子好/(5)/便宜/(5)/做工好/(4),
601689334865,1,2019/10/4,0,小韩轻奢女装时尚坊,4蓝钻,醒来梦11,2000元,5.0,5.0,4.9,1158.00,1018.00,899.00,958.00,688.00,150元店铺优惠券/满1599元可用/领取//100元店铺优惠券/满1008元可用/领取,1,S/M/L,212,蚂蚁花呗/信用卡支付/集分宝,0,562,18,0,40,114,64,56,0,0,40,0,0,0,
588606516348,1,2019/10/4,1,霓朵企业直销店,3蓝冠,慕凡伊羊绒制品有限公司,1000元,4.8,4.8,4.8,59.00,149.00,86.00,0,48.00,淘金币可抵0.96元,1,S/M/L/XL/2XL/3XL,357183,蚂蚁花呗/信用卡支付/集分宝,1,7864,21,1,3114,220,2374,1872,205,74,3113,0,1,质量不错/(175)/衣衣很舒服/(158)/穿上好看/(68)/码数很准/(51)/色彩很好/(39)/外形好看/(33)/手感不错/(29)/料子好/(18)/做工好/(17)/款式很好/(13),
586318334042,1,2019/10/4,0,聚划算清仓最后一天,2蓝冠,羊城小孩品牌自营店,4000元,4.8,4.8,4.8,128.00,49.00,55.00,116.00,29.00,淘金币可抵0.58元,1,S/M/L/XL/2XL/3XL/疯狂抢购/仅限100件/送运费险,45235,蚂蚁花呗/信用卡支付/集分宝,0,12389,48,0,8761,356,1,5,453,162,8757,2,2,质量好/(372)/颜色很美/(201)/很舒适/(195)/穿着漂亮/(115)/码子很准/(99)/板型很好/(92)/手感很好/(73)/料子不错/(66)/做工不错/(53)/没有色差/(53),
600746053506,1,2019/10/4,0,柒月麦田精品女装,4蓝钻,彭智涵,1009元,4.9,4.9,4.9,338.00,308.00,288.00,288.00,298.00,淘金币可抵5.96元//20元店铺优惠券/满238元可用/领取//10元店铺优惠券/满138元可用/领取,1,M/L/XL/2XL/3XL,541,蚂蚁花呗/信用卡支付/集分宝,0,79,22,0,27,221,47,32,1,1,27,0,0,0,
590108564532,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,319.00,110.00,279.00,0,139.00,淘金币可抵2.78元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,428,蚂蚁花呗/信用卡支付/集分宝,0,799,49,0,214,272,69,47,4,1,214,0,0,质量不错/(7)/外形好看/(7)/款式很好/(4)/码数很准/(3)/穿上好看/(3)/厚实/(3),
601840556844,1,2019/10/4,0,Belle/代购,5红心,品牌运动8090,2000元,5.0,5.0,5.0,1860.00,1998.00,1960.00,1966.00,2000.00,0,1,M/L,5,集分宝,0,17,9,0,5,81,19,16,0,0,5,0,0,0,
601513003223,1,2019/10/4,0,13c,3金冠,fgg19861105,84142元,4.8,4.8,4.8,729.60,628.00,419.00,398.05,238.00-278.00,0,0,S/M/L,64,蚂蚁花呗/信用卡支付/集分宝,0,6660,44,0,356,200,413,327,8,3,356,0,0,质量蛮好/(15)/版型好看/(13)/很厚实/(11)/颜色挺正/(9)/衣服很舒服/(8)/穿着效果好/(6)/舒适度差/(4),
585420743215,1,2019/10/4,0,可可里小姐,5金冠,好孩子v,1000000元,4.7,4.8,4.8,79.98,69.98,69.98,66.98,58.98,淘金币可抵1.17元//20元店铺优惠券/满658元可用/领取//10元店铺优惠券/满328元可用/领取,1,均码,294232,蚂蚁花呗/信用卡支付/集分宝,0,68649,34,0,3423,189,1041,772,176,26,3411,7,5,衣服不错/(108)/板型很好/(95)/穿着效果好/(50)/衣服很舒服/(41)/实惠/(38)/很厚实/(24)/颜色挺正/(22)/款式好/(17)/快递不错/(17)/布料好/(14),
584275552153,1,2019/10/4,0,KA/STUDIO/定制,5蓝钻,xiexiejiayu,1000元,4.9,4.9,4.9,128.00,119.00,138.00,136.00,108.00,淘金币可抵2.16元,1,均码/S码,3997591,蚂蚁花呗/信用卡支付/集分宝,0,14500,26,1,826,164,782,622,30,25,825,1,0,衣服不错/(62)/穿着美/(40)/衣服厚实/(27)/很舒服/(27)/版型好看/(27)/款式好/(12)/面料好/(10)/划算/(10)/很好搭配的/(10)/快递不错/(7),
600159995115,1,2019/10/4,0,咕噜吖,4蓝钻,a380791257,1000元,4.9,4.9,4.9,75.00,69.90,59.90,69.90,59.90,淘金币可抵1.19元//10元店铺优惠券/满170元可用/领取//5元店铺优惠券/满110元可用/领取,1,S/M/L/XL/2XL,391,蚂蚁花呗/信用卡支付/集分宝,0,10571,19,1,658,200,2118,1686,15,18,657,1,0,整体不错/(164)/衣服很舒服/(91)/穿着效果好/(84)/版式好/(81)/款式漂亮/(55)/颜色挺正/(44)/做工很赞/(37)/布料好/(36)/尺码很准/(33)/也比较百搭/(14),
602855690508,1,2019/10/4,0,13c,3金冠,fgg19861105,84142元,4.8,4.8,4.8,729.60,349.60,337.46,331.55,168.00,0,0,S/M/L,46,蚂蚁花呗/信用卡支付/集分宝,0,1636,44,0,0,183,810,159,0,0,0,0,0,0,
601320680355,1,2019/10/4,0,陈一天/day/网红定制女装,5蓝钻,新新潮28,1000元,4.8,4.9,4.9,159.00,139.00,119.00,159.00,89.00,淘金币可抵1.78元,1,XS/S/M/L,7994,蚂蚁花呗/信用卡支付/集分宝,0,4123,12,1,85,119,761,490,14,3,85,0,0,整体不错/(22)/穿着效果好/(16)/衣服很舒服/(13)/式样好/(13)/款式漂亮/(11)/颜色挺正/(10)/做工很赞/(6)/实惠/(5)/快递不错/(3)/服务态度好/(3),
574570686723,1,2019/10/4,0,小妞韩美,3蓝冠,bin168918,2014元,4.8,4.8,4.8,89.90,85.00,79.90,79.90,49.00,淘金币可抵0.98元//10元店铺优惠券/满159元可用/领取//5元店铺优惠券/满88元可用/领取,1,均码,30889,蚂蚁花呗/集分宝,0,38918,13,0,8596,185,4505,3597,436,263,8570,15,11,整体不错/(365)/版型漂亮/(296)/穿着效果好/(270)/衣服很舒服/(240)/颜色挺正/(240)/款式漂亮/(132)/布料好/(69)/大小合适/(52)/做工很赞/(25)/颜色一般/(47),
601733403789,1,2019/10/4,0,恒源祥直销折扣店,1蓝冠,世界品牌衣柜,1000元,4.9,4.9,4.9,168.00,158.00,158.00,158.00,158.00,淘金币可抵3.16元//10元店铺优惠券/满200元可用/领取//5元店铺优惠券/满100元可用/领取,1,S/M/L/XL/2XL/3XL/4XL,3381,蚂蚁花呗/信用卡支付/集分宝,1,156,29,1,57,206,112,67,0,1,57,0,0,很舒服/(22)/整体不错/(17)/穿着美/(8)/款式漂亮/(8)/面料好/(7)/板型很好/(6)/颜色很好/(6)/很便宜/(4),
529783558953,1,2019/10/4,1,东莞市千颂伊服饰,2蓝冠,何胜兵18188,1001元,4.9,4.9,4.9,85.00,98.00,69.00,0,59.00,淘金币可抵2.95元,1,M/S/L/XL,6342,蚂蚁花呗/集分宝,1,19870,31,1,490,227,571,359,65,23,489,0,1,整体不错/(101)/很舒服/(66)/颜色很好/(44)/穿着美/(35)/大小合适/(24)/版型漂亮/(24)/款式漂亮/(23)/面料好/(20)/做工很好/(20)/很百搭/(14),
545272908222,1,2019/10/4,0,EDiqyipai/日韩棉麻批发店,2金冠,张阳2786,1301元,4.7,4.8,4.8,79.90,79.00,79.00,59.90,74.93-79.83,淘金币可抵1.49元,1,均码,23140,蚂蚁花呗/信用卡支付/集分宝,1,67588,79,0,3594,196,591,462,13,11,3589,4,1,穿着漂亮/(33)/质量不错/(23)/板型很好/(18)/很舒适/(16)/很划算/(9)/料子不错/(7)/款式很好/(7)/与描述相符/(6)/服务好/(6)/码子很准/(5),
601821328547,1,2019/10/4,0,那谁家欧洲站中高端潮流女装,1蓝冠,那谁家,1000元,4.8,4.8,4.8,315.00,285.00,285.00,275.00,115.00,淘金币可抵2.30元//50元店铺优惠券/满999元可用/领取//30元店铺优惠券/满699元可用/领取,1,均码,2941,蚂蚁花呗/信用卡支付/集分宝,0,973,29,0,7,154,413,189,0,0,7,0,0,0,
574852691086,1,2019/10/4,1,韩都衣舍官方店铺,1金冠,韩都衣舍品牌集合店,3000元,4.7,4.8,4.8,87.00,88.00,89.00,0,66.00,淘金币可抵1.32元//20元店铺优惠券/满199元可用/领取//20元店铺优惠券/满199元可用/领取,1,S/M/L,181,蚂蚁花呗/信用卡支付/集分宝,0,2045,24,1,32,174,1539,1249,2,0,32,0,0,0,
600879109793,1,2019/10/4,1,欧蔓时尚依人,2金冠,alisa女王998,5738.94元,4.9,4.9,4.9,69.00,79.00,69.00,0,288.00,淘金币可抵5.76元//30元店铺优惠券/满299元可用/领取//20元店铺优惠券/满199元可用/领取,1,S/M/L/XL/2XL/3XL,45057,蚂蚁花呗/集分宝,1,1412,56,0,115,252,733,358,17,3,115,0,0,很舒服/(17)/质量蛮好/(15)/穿着美/(12)/外形好看/(7)/百搭/(6)/划算/(5)/款式很潮/(5)/颜色很好/(5),
599313287708,1,2019/10/4,1,绒特莱斯羊绒商城,1蓝冠,焦东雪1117,2019元,4.9,4.9,4.9,488.00,328.00,378.00,0,258.00,淘金币可抵5.16元//100元店铺优惠券/满1298元可用/领取//50元店铺优惠券/满798元可用/领取,1,S/M/L/XL/前500件送围巾/免费试穿/收藏加购送运费险！,979,蚂蚁花呗/信用卡支付/集分宝,1,1358,5,1,319,192,123,107,12,11,319,0,0,衣衣很舒服/(85)/质量好/(57)/色彩很好/(31)/版式好/(29)/穿上好看/(28)/划算/(19)/料子好/(18)/尺码很准/(15)/款式蛮好/(14)/做工好/(11),
587202479013,1,2019/10/4,0,大衣点女装,5蓝冠,大衣点,2000元,4.8,4.8,4.8,59.00,69.00,79.00,59.00,39.00-49.00,淘金币可抵0.78元//10元店铺优惠券/满140元可用/领取,1,M【80-100斤】/L【100-130斤】/XL【130-160斤】/2XL【160-210斤】,4098,蚂蚁花呗/信用卡支付/集分宝,1,13510,26,1,12016,260,2390,1583,100,55,12001,12,3,整体不错/(285)/很舒服/(231)/穿着美/(132)/颜色很好/(118)/尺码很好/(81)/面料好/(64)/式样好/(58)/没有色差/(23)/款式漂亮/(20)/做工很好/(17),
600844596254,1,2019/10/4,0,李李李婉君,5蓝冠,153321450lxj,1000元,4.7,4.8,4.8,258.00,218.00,168.00,158.00,99.00,淘金币可抵1.98元//5元店铺优惠券/满6元可用/领取,0,S/M/L,1298,蚂蚁花呗/信用卡支付/集分宝,0,2793,55,1,462,205,858,583,13,2,460,0,2,穿着漂亮/(16)/质量好/(13)/板型很好/(13)/挺厚实的/(6)/很舒适/(5)/与描述相符/(5)/服务好/(4)/款式蛮好/(3),
